DMSO.01	DMSO.02	DMSO.03	MK-2206.01	MK-2206.02	MK-2206.03	14H.01	14H.02	14H.03	C: Only identified by site	C: Reverse	C: Potential contaminant	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS count	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names	T: id
113277.3582	107211.4897	119090.5985	77989.91725	106862.7853	104670.836	77012.23256	94125.63029	115850.119				2	2	2	10	10	10	24.852	0	4.6635	33645000	3	Q9NP50	Q9NP50	Protein FAM60A	FAM60A	8848
4733579.101	5697904.457	4704141.414	4888634.11	4454400.971	4628136.55	4908667.449	4490049.751	4525983.831				10	10	10	20	20	20	93.884	0	189.13	1531200000	27	Q9NP58;Q9NP58-4	Q9NP58;Q9NP58-4	"ATP-binding cassette sub-family B member 6, mitochondrial"	ABCB6	8849
11799316.87	10416014.31	12206954.73	9818695.964	11366620.16	11071903.97	12807628.23	12043905.85	11260753.26				13	13	13	32.2	32.2	32.2	56.928	0	170	4216800000	22	Q9NP61;Q9NP61-2	Q9NP61;Q9NP61-2	ADP-ribosylation factor GTPase-activating protein 3	ARFGAP3	8850
5347377.14	5576776.412	5693561.678	5419769.255	5441979.156	5544016.037	5285468.771	5454063.248	5514122.93				7	7	7	34.1	34.1	34.1	24.918	0	31.246	793940000	20	Q9NP64-2;Q9NP64-3;Q9NP64	Q9NP64-2;Q9NP64-3;Q9NP64	Nucleolar protein of 40 kDa	ZCCHC17	8851
7771167.892	7618629.147	7954831.826	7109910.655	7521036.147	7575974.268	8009606.854	7492937.567	7728730.34				7	7	7	20.7	20.7	20.7	40.143	0	18.484	1522500000	14	Q9NP66	Q9NP66	High mobility group protein 20A	HMG20A	8852
161223.2182	136533.9306	178875.962	147924.3469	146953.4802	167175.0473	169414.7545	165296.8836	161514.0339				4	4	4	5.7	5.7	5.7	90.693	0	13.911	28866000	2	Q9NP71-4;Q9NP71-2;Q9NP71-3;Q9NP71;Q9NP71-5;Q9NP71-6	Q9NP71-4;Q9NP71-2;Q9NP71-3;Q9NP71;Q9NP71-5;Q9NP71-6	Carbohydrate-responsive element-binding protein	MLXIPL	8853
2196233.474	2132183.243	2082954.652	2033734.613	2050579.149	2124364.654	2059981.571	2056842.65	2093666.176				6	6	6	33	33	33	22.977	0	65.377	670210000	13	Q9NP72;Q9NP72-2;Q9NP72-3	Q9NP72;Q9NP72-2;Q9NP72-3	Ras-related protein Rab-18	RAB18	8854
15531.3972	14564.81746	13568.74812	14532.54746	14245.31596	15036.69622	12371.21863	11538.75541	11729.87485				6	6	6	6.5	6.5	6.5	117.47	0	10.628	106640000	12	Q9NP73-3;Q9NP73;Q9NP73-4;Q9NP73-2	Q9NP73-3;Q9NP73;Q9NP73-4	Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13	ALG13	8855
2312464.841	2368759.01	2333558.17	2111299.768	2210743.168	2557317.754	2481532.64	2510424.663	2476721.122				8	8	8	37.6	37.6	37.6	22.574	0	24.467	1526200000	24	Q9NP77;Q9NP77-2	Q9NP77;Q9NP77-2	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	SSU72	8856
633023.705	522908.8638	489110.1913	417958.4491	415100.1708	516031.6399	287678.9231	335092.5299	347848.6027				2	2	2	3.7	3.7	3.7	66.237	0	23.939	77204000	5	Q9NP78-3;Q9NP78-6;Q9NP78-5;Q9NP78-7;Q9NP78-2;Q9NP78	Q9NP78-3;Q9NP78-6;Q9NP78-5;Q9NP78-7;Q9NP78-2;Q9NP78	ATP-binding cassette sub-family B member 9	ABCB9	8857
26306208.63	26989595.14	26664186.91	23820494.05	25032516.58	26304385.29	25645457.99	24263763.41	26435989.65				11	11	11	35.8	35.8	35.8	33.879	0	144.4	11972000000	33	Q9NP79;Q9NP79-2	Q9NP79;Q9NP79-2	Vacuolar protein sorting-associated protein VTA1 homolog	VTA1	8858
957292.3136	805709.3656	991257.2589	784927.5654	962882.3452	843015.7152	842898.8565	986459.298	980936.3488				3	2	2	4.4	3.4	3.4	77.031	0.0009599	2.0477	79560000	4	Q9NP80-3;Q9NP80-2;Q9NP80	Q9NP80-3;Q9NP80-2;Q9NP80	Calcium-independent phospholipase A2-gamma	PNPLA8	8859
21581622.58	23544716.25	22443588.02	21137479.21	21922363.33	21512919.66	22153019.22	20376458.61	21500993.67				20	20	20	50.2	50.2	50.2	58.282	0	288.89	3673900000	51	Q9NP81;Q9NP81-2	Q9NP81;Q9NP81-2	"Serine--tRNA ligase, mitochondrial"	SARS2	8860
1322925.144	1223260.3	1315244.877	1166779.085	1229295.224	1260530.853	1355036.235	1265257.855	1245160.253				4	4	4	9.7	9.7	9.7	54.815	0	13.034	290640000	8	Q9NP87;Q9NP87-2;Q9NP87-3	Q9NP87;Q9NP87-2;Q9NP87-3	DNA-directed DNA/RNA polymerase mu	POLM	8861
8407817.944	10519771.26	10341914.88	8930441.067	10418902.64	9871924.978	11382388.57	10629718.09	10846302.68				10	10	10	26.7	26.7	26.7	50.364	0	43.551	1604300000	29	Q9NP92	Q9NP92	"28S ribosomal protein S30, mitochondrial"	MRPS30	8863
20960938.83	21327329.59	20232903.06	19414079.92	20181079.34	20990017.01	20406140.37	21004571.22	21147737.67				6	6	6	75	75	75	10.921	0	113.48	4645400000	23	Q9NP97;Q8TF09;Q9NP97-2	Q9NP97;Q8TF09	Dynein light chain roadblock-type 1;Dynein light chain roadblock-type 2	DYNLRB1;DYNLRB2	8864
859894.4156	960216.366	959950.1744	917087.5868	885479.8796	934218.1833	1075294.197	965488.8014	946471.8026				6	6	6	41.3	41.3	41.3	26.47	0	118.31	793770000	19	Q9NPA0	Q9NPA0	ER membrane protein complex subunit 7	EMC7	8865
607531.6315	520738.663	556298.6196	415042.6297	544774.6325	492307.4342	476296.3608	497418.2794	491318.8278				4	4	4	31.1	31.1	31.1	20.201	0	35.768	231520000	8	Q9NPA3	Q9NPA3	Mid1-interacting protein 1	MID1IP1	8866
21081.64757	26264.01758	39569.46667	21278.36972	34945.03812	35467.25362	24643.16607	22507.21608	37058.06675				6	3	3	12.1	6.3	6.3	74.462	0	9.7297	149700000	3	Q9NTW7-4;Q9NPA5;Q9NPA5-2	Q9NTW7-4;Q9NPA5;Q9NPA5-2	"Zinc finger protein 64 homolog, isoforms 3 and 4;Zinc finger protein 64 homolog, isoforms 1 and 2"	ZFP64	8867
10609843.2	10777356.37	10691789.47	9303228.3	9710404.745	10188935.52	10798293.5	10038914.89	9753577.167				5	5	5	42.7	42.7	42.7	10.984	0	21.942	9154100000	16	Q9NPA8-2;Q9NPA8	Q9NPA8-2;Q9NPA8	Transcription and mRNA export factor ENY2	ENY2	8868
56670.09498	80813.01285	53862.73995	60619.73815	67313.11499	64307.52744	69522.86907	64018.44438	78744.96177				2	2	2	24.6	24.6	24.6	20.163	0	54.355	31450000	3	Q9NPB0;Q9NPB0-2	Q9NPB0;Q9NPB0-2	SAYSvFN domain-containing protein 1	SAYSD1	8869
1160407.424	1331296.051	1265696.436	1158398.332	1168802.712	1166698.213	1197089.842	1028920.439	1229891.826				7	7	7	14	14	14	76.034	0	119.96	387210000	12	Q9NPB8	Q9NPB8	Glycerophosphocholine phosphodiesterase GPCPD1	GPCPD1	8870
300769.7606	309418.5146	321598.2432	312760.7615	333308.8272	332616.4511	304440.3377	274376.9952	302044.1669				5	5	5	12	12	12	56.545	0	40.42	158190000	10	Q9NPC7-3;Q9NPC7-2;Q9NPC7;Q9NPC7-4	Q9NPC7-3;Q9NPC7-2;Q9NPC7	Myoneurin	MYNN	8871
1348664.434	1418957.551	1392745.284	1389177.964	1318256.793	1392455.701	1444661.438	1315974.406	1448772.865				3	3	1	10	10	3.4	32.286	0	4.6459	695510000	5	Q9NPC8	Q9NPC8	Homeobox protein SIX2	SIX2	8872
4825008.322	4913433.161	4741788.88	4513765.379	4650646.975	5107550.03	5405512.588	4877126.629	5099060.412				10	10	10	47.3	47.3	47.3	26.383	0	65.863	3811800000	36	Q9NPD3	Q9NPD3	Exosome complex component RRP41	EXOSC4	8873
1859650.399	1812689.006	1918437.056	1636293.369	1787857.102	1892550.019	1914053.865	1819360.493	1896095.238				7	7	7	43.1	43.1	43.1	22.521	0	56.607	919330000	21	Q9NPD8	Q9NPD8	Ubiquitin-conjugating enzyme E2 T	UBE2T	8874
2091345.513	1921497.941	2154168.99	1837865.806	2015770.551	1822642.269	2089317.043	2050152.788	1926165.183				9	9	9	35.1	35.1	35.1	32.407	0	110.32	747190000	14	Q9NPE2;Q9NPE2-3	Q9NPE2	Neugrin	NGRN	8875
1685447.198	1756290.423	1628937.703	1721935.891	1679266.763	1861326.869	1849751.451	1779943.48	1775507.471				5	5	5	84.4	84.4	84.4	7.7059	0	18.07	1795400000	8	Q9NPE3	Q9NPE3	H/ACA ribonucleoprotein complex subunit 3	NOP10	8876
7043201.857	7290063.75	7116320.221	6467604.371	7101045.4	7642429.988	7516866.755	7129156.694	7566003.431				13	13	13	45.7	45.7	45.7	36.426	0	117.43	2271900000	28	Q9NPF4	Q9NPF4	Probable tRNA N6-adenosine threonylcarbamoyltransferase	OSGEP	8878
13020666.83	12166408.38	13428548.17	11969005.93	13023374.69	12928934.06	13817564.39	13359845.61	12959439.62				27	27	27	53.1	53.1	53.1	52.992	0	323.31	4412500000	53	Q9NPF5	Q9NPF5	DNA methyltransferase 1-associated protein 1	DMAP1	8879
373875.9123	381943.5757	403805.2102	382261.3996	378963.6639	399047.2344	358720.3338	362846.5432	367554.8416				4	4	4	12.1	12.1	12.1	44.22	0	15.949	31517000	7	Q9NPF8-2;Q9NPF8	Q9NPF8-2;Q9NPF8	Arf-GAP with dual PH domain-containing protein 2	ADAP2	8880
382181.9189	314129.5201	400682.5069	315023.5156	376972.5633	387087.4478	432697.722	389887.9388	385908.6885				2	2	2	2.4	2.4	2.4	76.262	0.0026023	1.5525	49813000	1	Q9NPG1	Q9NPG1	Frizzled-3	FZD3	8881
2412838.628	2559445.756	2552359.294	2164046.397	2226583.06	2478782.058	2514778.668	2714020.148	2651541.687				10	10	10	10.2	10.2	10.2	118.55	0	207.9	704750000	9	Q9NPG3-2;Q9NPG3	Q9NPG3-2;Q9NPG3	Ubinuclein-1	UBN1	8882
1276710.506	1267627.999	1297677.089	1131417.531	1170586.407	1162661.744	1197338.795	1167102.63	1202995.654				6	6	6	19.2	19.2	19.2	48.854	0	90.975	718870000	15	Q9NPH0;Q9NPH0-2	Q9NPH0;Q9NPH0-2	Lysophosphatidic acid phosphatase type 6	ACP6	8883
57239193.15	55205168.21	59331708.87	54320747.63	59040434.38	59183841.25	62234015.51	58628548.35	59155132.04				20	20	20	42.8	42.8	42.8	61.067	0	247.05	28549000000	161	Q9NPH2;Q9NPH2-2;Q9NPH2-3	Q9NPH2;Q9NPH2-2;Q9NPH2-3	Inositol-3-phosphate synthase 1	ISYNA1	8884
159124.891	155731.3636	173454.7712	143212.7089	157938.1313	164599.4512	187392.021	162018.6089	162277.1112				18	2	2	33.8	3.1	3.1	74.138	0	28.874	287050000	6	Q9NPI1	Q9NPI1	Bromodomain-containing protein 7	BRD7	8886
7292590.732	7496054.44	7832817.966	7004254.139	6937093.985	6870101.58	7062267.319	7332125.25	7412865.991				19	19	3	34.7	34.7	4	74.266	0	277.18	2034100000	34	Q9NPI1-2	Q9NPI1-2	Bromodomain-containing protein 7	BRD7	8887
6412253.362	7115826.973	6748802.014	6315213.16	6201990.993	6362666.174	6907824.502	6031561.013	6270721.429				13	13	13	36.9	36.9	36.9	63.309	0	193.53	2759600000	30	Q9NPI6;Q9NPI6-2	Q9NPI6;Q9NPI6-2	mRNA-decapping enzyme 1A	DCP1A	8888
312219.2577	281914.86	264187.0089	230546.7815	230227.3972	269364.4622	255506.4172	256820.3503	241874.6419				1	1	1	2.4	2.4	2.4	42.254	0.0098188	0.99481	14130000	2	Q9NPI8	Q9NPI8	Fanconi anemia group F protein	FANCF	8890
2776045.917	2777585.71	2933110.515	2561042.919	2788194.936	2642551.211	2777778.244	2643833.696	2881722.53				6	6	6	70.7	70.7	70.7	14.96	0	28.47	671870000	20	Q9NPJ3;Q9NPJ3-2	Q9NPJ3;Q9NPJ3-2	"Acyl-coenzyme A thioesterase 13;Acyl-coenzyme A thioesterase 13, N-terminally processed"	ACOT13	8891
5383824.681	5451417.562	5585287.059	5110383.043	5188550.049	5304553.906	5857282.307	5303450.969	5254419.662				8	8	8	35.3	35.3	35.3	24.947	0	25.457	1690000000	19	Q9NPJ6-2;Q9NPJ6	Q9NPJ6-2;Q9NPJ6	Mediator of RNA polymerase II transcription subunit 4	MED4	8892
1086381.962	1095076.328	1099335.263	1092271.445	1017008.284	1105908.044	1099335.263	985092.7225	1079401.375				3	3	2	17.8	17.8	14.2	22.728	0	8.6173	220580000	6	Q9NPJ8-3;Q9NPJ8;Q9NPJ8-2;Q9NPJ8-4	Q9NPJ8-3;Q9NPJ8;Q9NPJ8-2	NTF2-related export protein 2	NXT2	8893
10070974.82	12641812.62	10816271.99	11141962.27	10346216.86	10604696.52	8788588.209	8538196.886	10375661.63				7	7	7	23.5	23.5	23.5	32.177	0	217.89	1915300000	22	Q9NPL8	Q9NPL8	"Complex I assembly factor TIMMDC1, mitochondrial"	TIMMDC1	8894
10831276.93	10153684.49	10535095.09	9252424.324	10286151.7	10105238.25	10690307.38	10251985.45	10351955.61				16	16	16	33.8	33.8	33.8	59.612	0	323.31	4333300000	30	Q9NPQ8-4;Q9NPQ8;Q9NPQ8-3;Q9NPQ8-2	Q9NPQ8-4;Q9NPQ8;Q9NPQ8-3;Q9NPQ8-2	Synembryn-A	RIC8A	8896
115089.7639	108377.0682	116647.8346	105742.8067	90730.50071	101049.3139	108039.5492	113096.911	111331.321				4	4	4	5.3	5.3	5.3	92.192	0	18.191	33554000	5	Q9NPR2;Q9NPR2-2	Q9NPR2;Q9NPR2-2	Semaphorin-4B	SEMA4B	8897
12869922.23	12952255.37	13411804.29	11778071.49	12420328.54	11860816.56	13536955.75	13806076.04	12836957.74				28	22	22	56.9	47.4	47.4	43.727	0	231.25	3742000000	53	Q9NQ29;Q9NQ29-3;Q9NQ29-2	Q9NQ29;Q9NQ29-3;Q9NQ29-2	Putative RNA-binding protein Luc7-like 1	LUC7L	8899
19313415.69	20767151.38	20616555.79	19371065.83	19691913.89	19068658.28	19711032.31	19511211.16	19177349.45				12	12	12	47.2	47.2	47.2	34.592	0	283.6	4489700000	33	Q9NQ48;Q9NQ48-2;Q9NQ48-3	Q9NQ48;Q9NQ48-2;Q9NQ48-3	Leucine zipper transcription factor-like protein 1	LZTFL1	8903
10400142.79	11973984.73	10289717.23	10124869.66	10025702.54	10174115.21	10421069.42	10110843.33	10538016.44				7	7	7	36.9	36.9	36.9	24.49	0	100.75	3226400000	26	Q9NQ50	Q9NQ50	"39S ribosomal protein L40, mitochondrial"	MRPL40	8904
13309010.71	13407156.92	14166696.08	12767741.39	13668011.21	12367923.8	13293337.27	13124871.84	13401582.2				17	17	17	39.6	39.6	39.6	51.9	0	313.47	10803000000	30	Q9NQ55-2;Q9NQ55;Q9NQ55-3	Q9NQ55-2;Q9NQ55;Q9NQ55-3	Suppressor of SWI4 1 homolog	PPAN	8905
1383316.645	1463711.71	1461380.063	1303988.757	1303265.873	1357386.369	1394580.709	1313787.032	1366543.544				9	9	8	8.2	8.2	7.2	138.57	0	71.969	341090000	14	Q9NQ66;Q9NQ66-2	Q9NQ66;Q9NQ66-2	"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1"	PLCB1	8906
475372.8555	516425.2444	479675.7565	449138.2294	463304.1244	466268.0338	539251.9639	480707.571	474155.2551				8	8	8	14.1	14.1	14.1	81.569	0	39.284	248150000	9	Q9NQ86-4;Q9NQ86	Q9NQ86-4;Q9NQ86	E3 ubiquitin-protein ligase TRIM36	TRIM36	8908
6334502.998	6464018.964	6286824.241	5516034.311	6332308.007	5593422.973	6428719.619	6253792.843	6095867.018				7	7	7	33.7	33.7	33.7	30.062	0	65.76	1955600000	15	Q9NQ88	Q9NQ88	"Fructose-2,6-bisphosphatase TIGAR"	TIGAR	8910
122668.0492	93657.05153	116947.3787	83229.07599	111007.6826	105413.4916	120201.8854	122608.5447	109920.4279				2	2	2	4	4	4	63.8	0	11.348	7791700	3	Q9NQ89	Q9NQ89	Protein C12orf4	C12orf4	8911
80054.78406	79314.66394	85794.64606	74373.44607	67993.06572	80232.54832	81867.31729	80751.41949	70625.42384				5	5	5	58.7	58.7	58.7	20.066	0	79.005	639130000	6	Q9NQ92	Q9NQ92	Coordinator of PRMT5 and differentiation stimulator	COPRS	8912
610317.3169	632979.8286	652175.1748	549020.3121	574520.9594	610021.261	624741.5684	585414.9243	623703.1415				8	8	6	19.5	19.5	16.7	49.166	0	88.568	267710000	7	Q9NQB0-14;Q9NQB0-15;Q9NQB0-10;Q9NQB0-12;Q9NQB0-9;Q9NQB0-4;Q9NQB0-6;Q9NQB0-2;Q9NQB0-13;Q9NQB0-16;Q9NQB0-8;Q9NQB0-7;Q9NQB0-5;Q9NQB0-3;Q9NQB0;Q9NQB0-11;P36402-10;P36402-14;P36402-16;P36402-8;P36402-6;P36402-2;Q9NQB0-17;P36402-12;P36402-4	Q9NQB0-14;Q9NQB0-15;Q9NQB0-10;Q9NQB0-12;Q9NQB0-9;Q9NQB0-4;Q9NQB0-6;Q9NQB0-2;Q9NQB0-13;Q9NQB0-16;Q9NQB0-8;Q9NQB0-7;Q9NQB0-5;Q9NQB0-3;Q9NQB0;Q9NQB0-11	Transcription factor 7-like 2	TCF7L2	8914
86164.14302	82877.90992	71023.06496	70473.82995	80824.21669	63814.64811	76788.35918	64903.11046	84889.58843				3	3	3	11.2	11.2	11.2	63.465	0	48.095	77313000	4	Q9NQC1-3;Q9NQC1-2;Q9NQC1	Q9NQC1-3;Q9NQC1-2;Q9NQC1	Protein Jade-2	JADE2	8915
18272871.13	18803527.53	19169375.48	17295579.29	18181904.63	18702139.68	19930851.34	18411451.08	18663290.08				17	17	17	22	22	22	129.93	0	323.31	7257500000	53	Q9NQC3;Q9NQC3-4;Q9NQC3-5;Q9NQC3-6;Q9NQC3-2;Q9NQC3-3	Q9NQC3;Q9NQC3-4;Q9NQC3-5;Q9NQC3-6	Reticulon-4	RTN4	8916
2456376.031	2374348.048	2444317.055	2170656.483	2333881.692	2434341.265	2619209.447	2455865.295	2404157.531				9	9	9	12.4	12.4	12.4	107.04	0	48.249	384560000	19	Q9NQC7-2;Q9NQC7	Q9NQC7-2;Q9NQC7	Ubiquitin carboxyl-terminal hydrolase CYLD	CYLD	8917
8620857.812	8598776.703	8635809.571	8254217.366	8001838.053	7590692.088	8346269.065	7844227.789	7957589.238				6	6	6	39.6	39.6	39.6	20.361	0	134.24	3850500000	13	Q9NQE9	Q9NQE9	Histidine triad nucleotide-binding protein 3	HINT3	8919
999328.8642	1162661.744	1197089.842	992770.0038	761772.1399	1099563.887	1138576.66	1117234.036	1182083.076				3	3	3	30.6	30.6	30.6	9.467	0	40.252	1212900000	6	Q9NQG1	Q9NQG1	Protein MANBAL	MANBAL	8920
20087573.96	20038900.27	20231500.67	17681042.44	18708622.47	20008365.76	20578008.04	19595241.26	19817889.56				19	19	18	60.1	60.1	53.4	36.899	0	267.31	7250300000	45	Q9NQG5	Q9NQG5	Regulation of nuclear pre-mRNA domain-containing protein 1B	RPRD1B	8921
3273948.052	3692585.767	3556434.099	3241432.276	3475526.224	3370894.395	4207407.14	3526241.86	3449366.513				8	8	8	17.9	17.9	17.9	51.293	0	22.239	1078500000	11	Q9NQG6;Q9NQG6-2	Q9NQG6	Mitochondrial dynamics protein MID51	MIEF1	8922
884559.7062	838818.9915	835221.8912	831006.3641	874197.6655	932536.0677	894424.3876	879119.6458	894920.4993				9	9	9	23.3	23.3	23.3	54.671	0	66.462	1323100000	12	Q9NQH7-4;Q9NQH7;Q9NQH7-2;Q9NQH7-3;Q9NQH7-5	Q9NQH7-4;Q9NQH7;Q9NQH7-2	Probable Xaa-Pro aminopeptidase 3	XPNPEP3	8924
777455.1901	691514.5109	742844.1309	635265.4358	676907.8865	680719.0695	725743.3893	661370.8801	674940.1257				10	2	2	23	4.8	4.8	45.587	0.00011111	2.8528	117570000	2	Q9NQL2;Q9NQL2-2	Q9NQL2;Q9NQL2-2	Ras-related GTP-binding protein D	RRAGD	8925
2387550.802	2370401.478	2074885.076	1892287.675	1964458.146	2376653.248	1946161.493	2060552.798	2135141.126				3	3	3	29.1	29.1	29.1	15.314	0	39.674	2355600000	16	Q9NQP4	Q9NQP4	Prefoldin subunit 4	PFDN4	8926
18804830.93	20216080.8	19929469.89	19141492.66	19882557.4	20207674.92	20123808.08	18783987.27	19929469.89				18	18	18	76.1	76.1	76.1	30.608	0	321.6	10483000000	70	Q9NQR4	Q9NQR4	Omega-amidase NIT2	NIT2	8929
165721.3555	179310.4446	187664.9892	170604.9523	188251.2606	175012.6889	190720.4474	187573.9556	196231.8914				8	8	8	27.9	27.9	27.9	38.506	0	113.05	116540000	8	Q9NQS1	Q9NQS1	Cell death regulator Aven	AVEN	8930
853008.1499	857573.0245	837308.6478	686690.2719	790277.6051	806323.9225	736844.1595	792197.158	785362.9424				4	4	3	10	10	8	61.002	0	70.108	242960000	4	Q9NQS3	Q9NQS3	Nectin-3	PVRL3	8931
24182.90601	14986.75066	17056.09786	25422.17773	17375.89898	24342.67343	17629.45188	16974.71816	22177.35975				3	2	2	9.9	7.6	7.6	54.374	0.0028037	1.5169	9847800	1	Q9NQS3-3;Q9NQS3-2	Q9NQS3-3	Nectin-3	PVRL3	8932
15757114.15	14272156.46	15659122.13	13712611.35	15570371.17	15822782.61	17173729.05	17037378.11	15229866.92				42	42	42	46.6	46.6	46.6	104.99	0	323.31	9084000000	57	Q9NQS7-2;Q9NQS7	Q9NQS7-2;Q9NQS7	Inner centromere protein	INCENP	8933
7084821.133	7049062.664	7203666.693	6299037.634	6721258.685	6544266.186	7119773.919	6801398.536	6893952.845				9	9	9	53.2	53.2	53.2	25.249	0	43.337	3218700000	22	Q9NQT4	Q9NQT4	Exosome complex component RRP46	EXOSC5	8934
7915779.528	8308749.896	8095001.965	7363192.559	7658338.509	7779791.174	8222239.699	7857287.94	8235929.216				8	8	8	39.3	39.3	39.3	29.572	0	112.22	4242400000	36	Q9NQT5;Q9NQT5-2	Q9NQT5;Q9NQT5-2	Exosome complex component RRP40	EXOSC3	8935
6020700.827	5400269.59	5878024.738	5079306.14	5569436.745	5798305.833	6268983.057	6126790.118	5916858.651				21	21	19	14.9	14.9	13.9	202.79	0	112.69	1642100000	39	Q9NQT8;Q9NQT8-2	Q9NQT8	Kinesin-like protein KIF13B	KIF13B	8936
98136.35044	73405.4724	103423.1768	83535.3953	83720.88838	97438.20934	100881.3527	86283.67472	96724.91933				1	1	1	2.7	2.7	2.7	53.864	0.0011612	1.858	21444000	1	Q9NQV5-2;Q9NQV5	Q9NQV5-2;Q9NQV5	PR domain-containing protein 11	PRDM11	8938
3586884.849	3242106.383	3627388.907	2922962.724	3318500.36	3436003.321	3273267.325	3150392.17	3500913.535				8	8	8	7.9	7.9	7.9	116.44	0	86.275	490800000	16	Q9NQV6-2;Q9NQV6-1;Q9NQV6-5;Q9NQV6;Q9NQV6-4;Q9NQV6-7;Q9NQV6-6	Q9NQV6-2;Q9NQV6-1;Q9NQV6-5;Q9NQV6;Q9NQV6-4;Q9NQV6-7;Q9NQV6-6	PR domain zinc finger protein 10	PRDM10	8939
30036221.5	24366572.6	30379609.72	25269608.9	29081533.29	28260820.18	31078208.36	31359516.93	28720947.33				46	46	46	40.1	40.1	40.1	124.2	0	323.31	12008000000	78	Q9NQW6;Q9NQW6-2	Q9NQW6;Q9NQW6-2	Actin-binding protein anillin	ANLN	8940
11578138.63	11841922.65	12122635.13	10926287.85	11437750.46	10977148.48	12072323.2	11036657.68	11421905.36				27	27	26	52.6	52.6	51.5	74.797	0	294.44	7874100000	93	Q9NQW7-3;Q9NQW7;Q9NQW7-4;Q9NQW7-2	Q9NQW7-3;Q9NQW7;Q9NQW7-4;Q9NQW7-2	Xaa-Pro aminopeptidase 1	XPNPEP1	8941
24558174.7	25611705.67	25686375.57	22560567.15	23143440.25	23095364.82	24510558.12	22704894.54	24181493.24				25	25	25	38.5	38.5	38.5	79.748	0	243.44	6148600000	51	Q9NQX3;Q9NQX3-2	Q9NQX3;Q9NQX3-2	Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase	GPHN	8942
3025201.901	3310000.49	3347609.927	2863999.877	2952283.836	3060848.058	3041180.468	2918913.444	3032549.996				16	12	12	9.9	7.5	7.5	202.81	0	113.26	1038700000	22	Q9NQX4;Q9NQX4-2	Q9NQX4	Unconventional myosin-Vc	MYO5C	8943
623314.1766	703797.0786	744132.4977	523997.3536	683224.4126	714413.5905	581492.0733	524251.6604	696952.1093				2	2	2	3.5	3.5	3.5	53.738	0.0016831	1.7526	75260000	2	Q9NQX6	Q9NQX6	Zinc finger protein 331	ZNF331	8945
420311.6735	413750.0613	413778.7412	369649.9006	337259.6037	385374.0761	392001.5953	418190.2788	400988.1285				5	5	5	37	37	37	25.92	0	165.07	225650000	8	Q9NQX7-3;Q9NQX7;Q9NQX7-2	Q9NQX7-3;Q9NQX7;Q9NQX7-2	Integral membrane protein 2C;CT-BRI3	ITM2C	8946
4299984.414	4196630.461	4316408.573	3887200.251	4205366.188	4391553.656	4260230.326	4259639.773	4409549.988				10	10	10	24.1	24.1	24.1	29.665	0	30.028	1033800000	23	Q9NQY0;Q9NQY0-2	Q9NQY0	Bridging integrator 3	BIN3	8947
10886221.8	10648892.06	10687343.81	9415459.021	10482648.99	10011119.65	10298993.38	10107339.79	10479016.61				18	18	18	36.5	36.5	36.5	54.557	0	323.31	11049000000	43	Q9NQZ2	Q9NQZ2	Something about silencing protein 10	UTP3	8948
3160891.316	2961917.446	3237839.405	2784911.401	3074243.479	2906799.233	3340887.565	3236717.45	3122781.073				7	7	7	17.8	17.8	17.8	43.113	0	62.45	806730000	13	Q9NQZ5	Q9NQZ5	"StAR-related lipid transfer protein 7, mitochondrial"	STARD7	8949
2258760.693	2047880.356	2418531.672	1900437.304	2178947.492	2120539.609	2389868.82	2183029.204	2256726.26				5	5	5	35.3	35.3	35.3	15.886	0	8.236	489280000	10	Q9NQZ6-2;Q9NQZ6-4;Q9NQZ6-3;Q9NQZ6-5;Q9NQZ6	Q9NQZ6-2;Q9NQZ6-4;Q9NQZ6-3;Q9NQZ6-5;Q9NQZ6	Zinc finger C4H2 domain-containing protein	ZC4H2	8950
20112652.16	21571153.65	22242259.23	21319939.38	21168269.52	21689598.33	22225306.82	21405823.46	22007623.07				53	53	53	13.7	13.7	13.7	530.25	0	323.31	4058000000	106	Q9NR09;REV__Q96C03;REV__Q96C03-3;REV__Q9NR09	Q9NR09	Baculoviral IAP repeat-containing protein 6	BIRC6	8951
390131.2394	286504.8429	452669.9461	228526.1919	332962.4592	318625.0127	376894.1822	329884.1645	386711.998				1	1	1	2.3	2.3	2.3	45.936	0.00064544	2.23	71637000	3	Q9NR11-2;Q9NR11	Q9NR11-2;Q9NR11	Zinc finger protein 302	ZNF302	8952
14006566.42	15602782.53	14679505.15	13564194.11	14369434.99	13885733	13744965.98	13780262.17	14406334.78				16	16	16	46	46	46	49.844	0	123.23	3240200000	43	Q9NR12;Q9NR12-2;Q9NR12-5;Q9NR12-6;Q9NR12-4;Q9NR12-3	Q9NR12;Q9NR12-2	PDZ and LIM domain protein 7	PDLIM7	8953
